YearlyIncome__minmax,NumberCarsOwned__minmax,TotalChildren__minmax,NumberChildrenAtHome__minmax,HomeOwnerFlag__minmax,Gender,MaritalStatus,Occupation,Education
0.30810168895144263,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,High School
0.7708479943701618,0.2,0.6666666666666666,0.0,1.0,M,M,Management,Partial College
0.4681914144968332,0.4,0.0,0.0,0.0,F,S,Clerical,Partial College
0.3113124560168895,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.2275862068965517,0.0,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.9712790288529204,0.4,0.3333333333333333,0.3333333333333333,1.0,F,S,Professional,Graduate Degree
0.27009148486980994,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.7112684729064039,0.2,0.6666666666666666,0.0,1.0,M,M,Management,Partial College
0.5370953553835327,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Graduate Degree
0.4647695285010556,0.4,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.4474929627023223,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,Partial College
0.01034482758620689,0.0,0.0,0.0,0.0,M,S,Manual,Partial High School
0.2477392681210415,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.2648223082336383,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial High School
0.9946604503870514,0.4,0.0,0.0,1.0,M,M,Professional,Graduate Degree
0.6871745249824067,0.0,1.0,0.0,1.0,F,M,Management,Graduate Degree
0.7097906403940887,0.4,0.0,0.0,1.0,M,S,Management,Bachelors
0.5427691766361717,0.6000000000000001,0.0,0.0,0.0,M,M,Clerical,Partial College
0.2453026038001407,0.0,0.3333333333333333,0.0,1.0,M,M,Skilled Manual,Partial High School
0.7140921885995778,0.4,0.0,0.0,0.0,F,S,Management,Bachelors
0.24332336382828992,0.0,0.0,0.0,1.0,F,S,Skilled Manual,High School
0.3110309641097818,0.2,0.0,0.0,1.0,M,S,Skilled Manual,Partial High School
0.04686840253342714,0.2,0.0,0.0,0.0,M,S,Manual,Partial High School
0.9654292751583392,0.0,0.6666666666666666,0.0,1.0,F,M,Professional,Graduate Degree
0.2836206896551724,0.2,0.0,0.0,1.0,M,S,Skilled Manual,Partial High School
0.46296622097114704,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Bachelors
0.4989795918367347,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Bachelors
0.6992434904996482,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Bachelors
0.2491819141449683,0.4,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.5296973961998592,0.0,0.0,0.0,0.0,F,M,Clerical,Bachelors
0.46837614356087265,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Clerical,Partial College
0.9961822660098522,0.4,0.6666666666666666,0.0,1.0,M,M,Professional,Graduate Degree
0.538722730471499,0.0,0.0,0.0,0.0,M,S,Clerical,High School
0.5214461646727656,0.0,0.0,0.0,1.0,F,S,Clerical,Partial College
0.676917663617171,0.6000000000000001,0.0,0.0,1.0,F,S,Management,Partial College
0.005119634060520767,0.0,0.0,0.0,0.0,M,S,Manual,Partial High School
0.46362596762843067,0.4,0.0,0.0,0.0,M,S,Clerical,Partial College
0.2782899366643209,0.4,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Partial College
0.09590957072484166,0.2,0.3333333333333333,0.0,1.0,F,M,Manual,Graduate Degree
0.26830577058409566,0.4,0.3333333333333333,0.0,1.0,F,M,Skilled Manual,Bachelors
0.30208479943701616,0.4,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.24423821252638986,0.2,0.3333333333333333,0.0,1.0,F,S,Skilled Manual,Partial High School
0.07476249120337788,0.0,0.6666666666666666,0.6666666666666666,1.0,M,M,Manual,Partial College
0.29174876847290643,0.0,0.0,0.0,0.0,M,S,Skilled Manual,Graduate Degree
0.47070724841660805,0.6000000000000001,0.0,0.0,0.0,F,S,Clerical,High School
0.05813687543983112,0.0,0.0,0.0,0.0,F,S,Manual,High School
0.7618930330752991,0.4,0.3333333333333333,0.3333333333333333,1.0,F,S,Management,Partial College
0.4795654468684025,0.0,0.3333333333333333,0.0,1.0,M,M,Clerical,High School
0.09031491907107672,0.2,0.6666666666666666,0.0,1.0,M,M,Manual,Partial College
0.2801812104152006,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.27798205489092187,0.0,0.3333333333333333,0.0,0.0,M,M,Skilled Manual,Graduate Degree
0.5024366643209007,0.4,0.3333333333333333,0.3333333333333333,1.0,F,M,Clerical,Bachelors
0.9243666432090077,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Bachelors
0.0664584799437016,0.0,0.3333333333333333,0.0,1.0,M,S,Manual,Bachelors
0.09272519352568612,0.2,0.0,0.0,0.0,F,M,Manual,High School
0.48500175932441947,0.0,0.0,0.0,0.0,F,S,Clerical,Graduate Degree
0.2943701618578466,0.2,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,High School
0.3212614356087262,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Partial High School
0.021419774806474307,0.2,0.6666666666666666,0.0,1.0,M,M,Manual,High School
0.23107846586910627,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.707741027445461,0.0,0.0,0.0,0.0,F,S,Management,Partial College
0.4994809992962702,0.6000000000000001,0.6666666666666666,0.0,1.0,F,M,Clerical,Partial College
0.2897343420126671,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.2743754398311048,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.245707248416608,0.4,0.3333333333333333,0.0,1.0,M,M,Skilled Manual,Partial College
0.029160802251935264,0.0,0.0,0.0,0.0,M,S,Manual,Partial High School
0.3040024630541872,0.4,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Graduate Degree
0.2558145672061928,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,High School
0.24907635467980296,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.28396375791695994,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.02593244194229416,0.0,0.0,0.0,0.0,M,M,Manual,High School
0.09794159042927517,0.0,0.0,0.0,0.0,M,S,Manual,Partial High School
0.7402005629838142,0.6000000000000001,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Partial College
0.45162737508796624,0.0,0.0,0.0,1.0,F,S,Clerical,Partial College
0.9877902885292048,0.4,0.0,0.0,1.0,F,S,Professional,Graduate Degree
0.26306298381421533,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.020619282195636884,0.2,0.0,0.0,0.0,F,S,Manual,Partial College
0.2761963406052076,0.0,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Bachelors
0.06677515833919775,0.0,0.0,0.0,0.0,F,S,Manual,High School
0.4669686840253343,0.2,0.3333333333333333,0.0,1.0,F,M,Clerical,Partial College
0.2563159746657283,0.2,1.0,0.0,1.0,M,M,Skilled Manual,Graduate Degree
0.9051196340605207,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.28372624912033784,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.09799437016185783,0.2,0.0,0.0,0.0,F,M,Manual,Partial College
0.06563159746657285,0.0,0.0,0.0,1.0,F,S,Manual,Partial High School
0.49258444757213227,0.0,0.3333333333333333,0.0,1.0,M,M,Clerical,Bachelors
0.08021639690358903,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Manual,Partial High School
0.2545742434904996,0.2,0.3333333333333333,0.3333333333333333,1.0,M,S,Skilled Manual,High School
0.7576354679802956,0.4,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Bachelors
0.5317909922589725,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.32232582688247713,0.0,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.46542047853624213,0.4,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,High School
0.23675228712174526,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Partial College
0.32006509500351865,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial High School
0.9059641097818437,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.5187104152005629,0.4,0.6666666666666666,0.6666666666666666,1.0,F,M,Clerical,Bachelors
0.7342276565798733,0.2,0.0,0.0,1.0,M,S,Management,Bachelors
0.32492083040112596,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.9470795214637578,0.6000000000000001,0.0,0.0,1.0,M,M,Professional,Graduate Degree
0.5324331456720619,0.0,0.0,0.0,0.0,F,S,Clerical,High School
0.9156140042223785,0.4,0.6666666666666666,0.0,1.0,M,M,Professional,Bachelors
0.07653061224489796,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Manual,Partial College
0.29984166080225194,0.0,0.3333333333333333,0.0,1.0,M,M,Skilled Manual,High School
0.07962702322308232,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Manual,Graduate Degree
0.25396727656579876,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.4765218156228008,0.4,0.0,0.0,1.0,F,S,Clerical,Graduate Degree
0.45470619282195635,0.2,0.0,0.0,0.0,M,S,Clerical,Graduate Degree
0.2984429978888107,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.07551020408163264,0.2,0.0,0.0,0.0,F,S,Manual,Partial High School
0.9160098522167487,0.4,0.0,0.0,1.0,F,S,Professional,Graduate Degree
0.3099225897255454,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.9903852920478536,0.4,0.6666666666666666,0.0,1.0,F,M,Professional,Graduate Degree
0.24801196340605206,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.7253254750175933,0.0,0.0,0.0,1.0,M,S,Management,Graduate Degree
0.5105735397607318,0.0,0.0,0.0,0.0,M,S,Clerical,Partial College
0.004776565798733284,0.0,0.0,0.0,0.0,F,S,Manual,Partial College
0.28600457424349046,0.4,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Partial College
0.019273399014778314,0.0,0.0,0.0,0.0,M,S,Manual,Bachelors
0.2380981703026038,0.0,0.3333333333333333,0.0,1.0,F,M,Skilled Manual,Graduate Degree
0.06530612244897957,0.0,0.6666666666666666,0.0,1.0,F,M,Manual,High School
0.0794774806474314,0.0,0.6666666666666666,0.0,0.0,F,M,Manual,Graduate Degree
0.0752902885292048,0.0,0.6666666666666666,0.0,1.0,M,M,Manual,Partial College
0.27668895144264605,0.4,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.049841660802251914,0.0,0.0,0.0,0.0,M,S,Manual,Bachelors
0.4773311048557354,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,Partial College
0.7513282899366643,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Partial College
0.2817646023926812,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial High School
0.27845707248416607,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial High School
0.4979064039408867,0.6000000000000001,0.0,0.0,0.0,F,S,Clerical,High School
0.23998944405348346,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.4722290640394089,0.6000000000000001,0.0,0.0,0.0,F,S,Clerical,Partial College
0.09734342012667133,0.2,0.6666666666666666,0.6666666666666666,0.0,F,M,Manual,Graduate Degree
0.5392505277973259,0.0,0.0,0.0,0.0,F,S,Clerical,Partial College
0.2911154116819141,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Bachelors
0.7251495425756509,0.6000000000000001,0.3333333333333333,0.3333333333333333,1.0,F,S,Management,Bachelors
0.2948451794510908,0.2,0.3333333333333333,0.0,0.0,M,M,Skilled Manual,Bachelors
0.45893736805066854,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.2993402533427164,0.4,1.0,0.0,1.0,M,M,Skilled Manual,Partial College
0.284579521463758,0.4,0.0,0.0,0.0,M,M,Skilled Manual,High School
0.056667839549612936,0.2,0.3333333333333333,0.0,0.0,M,M,Manual,High School
0.24518824771287825,0.0,1.0,0.0,1.0,F,M,Skilled Manual,High School
0.9896903589021816,0.6000000000000001,0.0,0.0,1.0,F,M,Professional,Graduate Degree
0.7150158339197747,0.4,0.0,0.0,1.0,F,S,Management,Partial College
0.3213494018296974,0.2,0.0,0.0,1.0,M,S,Skilled Manual,Partial High School
0.295399366643209,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Partial High School
0.2842980295566503,0.4,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.5459535538353273,0.2,0.0,0.0,1.0,F,S,Clerical,Partial College
0.7420302603800141,0.6000000000000001,0.0,0.0,0.0,F,S,Management,Partial College
0.691414496833216,0.6000000000000001,0.0,0.0,1.0,F,M,Management,Bachelors
0.466027445460943,0.4,0.0,0.0,1.0,M,S,Clerical,Partial College
0.4658779028852921,0.4,0.6666666666666666,0.0,1.0,M,M,Clerical,Bachelors
0.25515482054890926,0.0,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Bachelors
0.02881773399014778,0.0,0.0,0.0,0.0,M,S,Manual,Partial College
0.9116115411681914,0.6000000000000001,0.0,0.0,0.0,F,S,Professional,Graduate Degree
0.7066942294159043,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Bachelors
0.5068789584799437,0.2,0.3333333333333333,0.0,1.0,M,S,Clerical,Partial College
0.2741291344123856,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,High School
0.07097114707952148,0.2,0.6666666666666666,0.3333333333333333,0.0,F,M,Manual,Bachelors
0.9669510907811399,0.4,0.0,0.0,1.0,M,M,Professional,Graduate Degree
0.7522607318789585,0.4,0.0,0.0,0.0,F,S,Management,Bachelors
0.9750703729767768,0.6000000000000001,0.0,0.0,1.0,M,S,Professional,Graduate Degree
0.9552955665024631,0.0,0.3333333333333333,0.0,1.0,F,S,Professional,Graduate Degree
0.9154380717804363,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.2898662913441239,0.0,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.6818525686136524,0.6000000000000001,0.0,0.0,1.0,F,S,Management,Bachelors
0.9314567206192822,0.4,0.0,0.0,1.0,M,M,Professional,Bachelors
0.4577322308233638,0.4,0.6666666666666666,0.0,1.0,F,M,Clerical,Bachelors
0.9178571428571428,0.4,0.0,0.0,1.0,F,M,Professional,Graduate Degree
0.06827058409570722,0.2,0.0,0.0,0.0,F,S,Manual,Partial High School
0.7514778325123153,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Partial College
0.9271375791695989,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Professional,Bachelors
0.0450475017593244,0.2,0.6666666666666666,0.3333333333333333,0.0,M,M,Manual,Bachelors
0.7323803659394792,0.6000000000000001,0.0,0.0,1.0,F,M,Management,Bachelors
0.2581368754398311,0.4,0.6666666666666666,0.6666666666666666,1.0,F,M,Skilled Manual,Graduate Degree
0.28266185784658693,0.2,1.0,0.0,1.0,F,M,Skilled Manual,Bachelors
0.2507037297677691,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Partial College
0.9271287825475018,0.4,0.0,0.0,1.0,M,S,Professional,Graduate Degree
0.5117962702322308,0.0,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.5409658691062632,0.6000000000000001,0.6666666666666666,0.6666666666666666,1.0,F,M,Clerical,Partial College
0.2919598874032372,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.3208743842364532,0.0,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.2743666432090077,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.3188247712878255,0.4,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Partial College
0.05552427867698803,0.0,0.0,0.0,0.0,F,S,Manual,Partial College
0.2814127375087966,0.0,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Partial College
0.4886699507389163,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.9194405348346234,0.0,0.0,0.0,1.0,F,S,Professional,Graduate Degree
0.4613300492610838,0.4,0.3333333333333333,0.0,1.0,M,S,Clerical,Bachelors
0.27878254750175935,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Partial College
0.9871657283603096,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Professional,Bachelors
0.31267593244194225,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.4547325826882477,0.0,0.0,0.0,0.0,F,S,Clerical,Partial College
0.02980295566502464,0.2,0.6666666666666666,0.0,1.0,M,M,Manual,Partial College
0.31816502463054186,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Partial College
0.906817382125264,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Bachelors
0.49504750175932444,0.4,0.0,0.0,0.0,M,S,Clerical,Bachelors
0.3129750175932442,0.2,0.3333333333333333,0.0,1.0,M,S,Skilled Manual,Graduate Degree
0.25132828993666434,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Skilled Manual,High School
0.26503342716396905,0.4,0.6666666666666666,0.3333333333333333,0.0,F,M,Skilled Manual,High School
0.3204081632653061,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.25886699507389166,0.2,0.3333333333333333,0.3333333333333333,0.0,M,M,Skilled Manual,Partial High School
0.5342628430682618,0.2,0.6666666666666666,0.0,1.0,M,M,Clerical,Bachelors
0.9847730471498944,0.4,0.6666666666666666,0.0,1.0,M,M,Professional,Graduate Degree
0.5229943701618578,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,Bachelors
0.2801900070372977,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.5173821252638987,0.2,0.0,0.0,0.0,M,S,Clerical,Partial College
0.3247976776917664,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.4490059817030261,0.4,0.0,0.0,0.0,F,M,Clerical,High School
0.7223961998592541,0.4,1.0,1.0,1.0,F,M,Management,Graduate Degree
0.2914144968332161,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Graduate Degree
0.2521727656579873,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.22557178043631246,0.0,0.0,0.0,0.0,F,M,Skilled Manual,Bachelors
0.08059465165376492,0.2,0.0,0.0,0.0,M,M,Manual,Partial High School
0.7317206192821957,0.6000000000000001,0.0,0.0,0.0,F,S,Management,Graduate Degree
0.07153413089373681,0.0,0.6666666666666666,0.0,1.0,M,M,Manual,Partial College
0.23964637579169598,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.7681914144968333,0.4,0.0,0.0,1.0,M,M,Management,Bachelors
0.45557705840957075,0.0,0.0,0.0,0.0,F,S,Clerical,Graduate Degree
0.07359254046446165,0.0,0.6666666666666666,0.3333333333333333,0.0,M,M,Manual,Graduate Degree
0.7140042223786066,0.4,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Bachelors
0.2660098522167488,0.2,0.6666666666666666,0.6666666666666666,1.0,F,M,Skilled Manual,High School
0.273698099929627,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.9403325123152709,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,F,M,Professional,Bachelors
0.2476776917663617,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Partial College
0.056641449683321604,0.0,0.6666666666666666,0.6666666666666666,1.0,M,M,Manual,Partial College
0.7460855031667839,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Partial College
0.230673821252639,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.7172413793103448,0.2,0.0,0.0,0.0,F,S,Management,Partial College
0.7210239268121041,0.4,0.6666666666666666,0.0,1.0,M,M,Management,Bachelors
0.7522167487684729,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Management,Bachelors
0.06904468684025336,0.0,0.0,0.0,0.0,F,S,Manual,Graduate Degree
0.7746041520056298,0.4,0.0,0.0,1.0,M,M,Management,Bachelors
0.29406228008444757,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.0065007037297677706,0.2,0.0,0.0,0.0,M,S,Manual,Bachelors
0.5275950035186489,0.0,0.0,0.0,0.0,F,S,Clerical,Partial College
0.27142857142857146,0.4,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Graduate Degree
0.275079169598874,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.4706544686840254,0.2,0.0,0.0,0.0,M,S,Clerical,Bachelors
0.49473082336382834,0.6000000000000001,0.3333333333333333,0.3333333333333333,1.0,F,M,Clerical,Bachelors
0.2290728360309641,0.2,0.3333333333333333,0.0,1.0,F,S,Skilled Manual,Partial College
0.9397519352568614,0.4,0.0,0.0,1.0,F,M,Professional,Bachelors
0.014663969035890206,0.2,0.6666666666666666,0.6666666666666666,1.0,M,M,Manual,Partial High School
0.28019880365939476,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.90981703026038,0.6000000000000001,0.6666666666666666,0.0,1.0,F,M,Professional,Bachelors
0.23012843068261787,0.4,0.0,0.0,0.0,F,M,Skilled Manual,Partial College
0.537420830401126,0.2,0.0,0.0,0.0,M,S,Clerical,Partial College
0.7258532723434201,0.6000000000000001,1.0,0.0,1.0,M,M,Management,Graduate Degree
0.6772783251231527,0.4,0.0,0.0,1.0,F,S,Management,Bachelors
0.27123504574243484,0.4,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Partial College
0.7567470091484869,0.4,0.3333333333333333,0.0,1.0,M,S,Management,Bachelors
0.4665816326530612,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Graduate Degree
0.30813687543983115,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.7385380014074595,0.4,0.0,0.0,1.0,F,S,Management,Partial College
0.03926812104152003,0.0,0.0,0.0,0.0,M,M,Manual,Partial College
0.03985749472202674,0.0,0.6666666666666666,0.3333333333333333,0.0,M,M,Manual,Graduate Degree
0.5170038705137228,0.0,0.0,0.0,0.0,M,S,Clerical,Bachelors
0.47355735397607324,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,High School
0.2756773399014778,0.4,0.3333333333333333,0.3333333333333333,1.0,M,M,Skilled Manual,High School
0.28122800844475726,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.4826882477128782,0.4,0.0,0.0,0.0,M,M,Clerical,Partial College
0.3130190007037298,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Bachelors
0.25570021111893027,0.0,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Partial College
0.007626671358198445,0.2,0.6666666666666666,0.0,1.0,F,M,Manual,High School
0.24524982406755805,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
